window_id,video_id,split,label,target,source_video_path,video_start_time_seconds,video_end_time_seconds,window_start_time_seconds,window_end_time_seconds,window_index,window_start_position,window_size,frame_dir,pose_json,frame_names,frame_indices,frame_timestamps_seconds,frame_paths,pose_detected_count
voxel_10-7_w0003,voxel_10-7,train,no_fall,0,data/voxel_huggingface_data/No Fall/10-7.mp4,0.0,3.9212,2.0118,2.6937,3,6,3,data/frame_splits/train/no_fall/voxel_10-7,data/pose_splits/train/no_fall/voxel_10-7.json,frame_000059.jpg|frame_000069.jpg|frame_000079.jpg,59|69|79,2.0118|2.3527|2.6937,data/frame_splits/train/no_fall/voxel_10-7/frame_000059.jpg|data/frame_splits/train/no_fall/voxel_10-7/frame_000069.jpg|data/frame_splits/train/no_fall/voxel_10-7/frame_000079.jpg,3
voxel_10-7_w0004,voxel_10-7,train,no_fall,0,data/voxel_huggingface_data/No Fall/10-7.mp4,0.0,3.9212,2.6937,3.3416,4,8,3,data/frame_splits/train/no_fall/voxel_10-7,data/pose_splits/train/no_fall/voxel_10-7.json,frame_000079.jpg|frame_000088.jpg|frame_000098.jpg,79|88|98,2.6937|3.0006|3.3416,data/frame_splits/train/no_fall/voxel_10-7/frame_000079.jpg|data/frame_splits/train/no_fall/voxel_10-7/frame_000088.jpg|data/frame_splits/train/no_fall/voxel_10-7/frame_000098.jpg,3
voxel_11_w0000,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,0.0,0.6702,0,0,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.3351|0.6702,data/frame_splits/train/no_fall/voxel_11/frame_000000.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000010.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000020.jpg,3
voxel_11_w0001,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,0.6702,1.3403,1,2,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000020.jpg|frame_000030.jpg|frame_000040.jpg,20|30|40,0.6702|1.0052|1.3403,data/frame_splits/train/no_fall/voxel_11/frame_000020.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000030.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000040.jpg,3
voxel_11_w0002,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,1.3403,2.0105,2,4,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000040.jpg|frame_000050.jpg|frame_000060.jpg,40|50|60,1.3403|1.6754|2.0105,data/frame_splits/train/no_fall/voxel_11/frame_000040.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000050.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000060.jpg,3
voxel_11_w0003,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,2.0105,2.6806,3,6,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000060.jpg|frame_000070.jpg|frame_000080.jpg,60|70|80,2.0105|2.3455|2.6806,data/frame_splits/train/no_fall/voxel_11/frame_000060.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000070.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000080.jpg,3
voxel_11_w0004,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,2.6806,3.3508,4,8,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000080.jpg|frame_000090.jpg|frame_000100.jpg,80|90|100,2.6806|3.0157|3.3508,data/frame_splits/train/no_fall/voxel_11/frame_000080.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000090.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000100.jpg,3
voxel_11_w0005,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,3.3508,4.0209,5,10,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000100.jpg|frame_000110.jpg|frame_000120.jpg,100|110|120,3.3508|3.6858|4.0209,data/frame_splits/train/no_fall/voxel_11/frame_000100.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000110.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000120.jpg,3
voxel_11_w0006,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,4.0209,4.6911,6,12,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000120.jpg|frame_000130.jpg|frame_000140.jpg,120|130|140,4.0209|4.356|4.6911,data/frame_splits/train/no_fall/voxel_11/frame_000120.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000130.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000140.jpg,3
voxel_11_w0007,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,4.6911,5.3612,7,14,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000140.jpg|frame_000150.jpg|frame_000160.jpg,140|150|160,4.6911|5.0262|5.3612,data/frame_splits/train/no_fall/voxel_11/frame_000140.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000150.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000160.jpg,3
voxel_11_w0008,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,5.3612,6.0314,8,16,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000160.jpg|frame_000170.jpg|frame_000180.jpg,160|170|180,5.3612|5.6963|6.0314,data/frame_splits/train/no_fall/voxel_11/frame_000160.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000170.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000180.jpg,3
voxel_11_w0009,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,6.0314,6.668,9,18,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000180.jpg|frame_000190.jpg|frame_000199.jpg,180|190|199,6.0314|6.3665|6.668,data/frame_splits/train/no_fall/voxel_11/frame_000180.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000190.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000199.jpg,3
voxel_11_w0010,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,6.668,7.3382,10,20,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000199.jpg|frame_000209.jpg|frame_000219.jpg,199|209|219,6.668|7.0031|7.3382,data/frame_splits/train/no_fall/voxel_11/frame_000199.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000209.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000219.jpg,3
voxel_11_w0011,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,7.3382,8.0083,11,22,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000219.jpg|frame_000229.jpg|frame_000239.jpg,219|229|239,7.3382|7.6733|8.0083,data/frame_splits/train/no_fall/voxel_11/frame_000219.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000229.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000239.jpg,3
voxel_11_w0012,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,8.0083,8.6785,12,24,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000239.jpg|frame_000249.jpg|frame_000259.jpg,239|249|259,8.0083|8.3434|8.6785,data/frame_splits/train/no_fall/voxel_11/frame_000239.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000249.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000259.jpg,3
voxel_11_w0013,voxel_11,train,no_fall,0,data/voxel_huggingface_data/No Fall/11.mp4,0.0,9.9853,8.6785,9.3486,13,26,3,data/frame_splits/train/no_fall/voxel_11,data/pose_splits/train/no_fall/voxel_11.json,frame_000259.jpg|frame_000269.jpg|frame_000279.jpg,259|269|279,8.6785|9.0136|9.3486,data/frame_splits/train/no_fall/voxel_11/frame_000259.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000269.jpg|data/frame_splits/train/no_fall/voxel_11/frame_000279.jpg,3
voxel_11-5_w0000,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,0.0,0.6701,0,0,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.335|0.6701,data/frame_splits/train/no_fall/voxel_11-5/frame_000000.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000010.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000020.jpg,3
voxel_11-5_w0001,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,0.6701,1.3402,1,2,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000020.jpg|frame_000030.jpg|frame_000040.jpg,20|30|40,0.6701|1.0051|1.3402,data/frame_splits/train/no_fall/voxel_11-5/frame_000020.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000030.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000040.jpg,3
voxel_11-5_w0002,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,1.3402,2.0103,2,4,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000040.jpg|frame_000050.jpg|frame_000060.jpg,40|50|60,1.3402|1.6752|2.0103,data/frame_splits/train/no_fall/voxel_11-5/frame_000040.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000050.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000060.jpg,3
voxel_11-5_w0003,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,2.0103,2.6804,3,6,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000060.jpg|frame_000070.jpg|frame_000080.jpg,60|70|80,2.0103|2.3453|2.6804,data/frame_splits/train/no_fall/voxel_11-5/frame_000060.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000070.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000080.jpg,3
voxel_11-5_w0004,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,2.6804,3.3505,4,8,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000080.jpg|frame_000090.jpg|frame_000100.jpg,80|90|100,2.6804|3.0154|3.3505,data/frame_splits/train/no_fall/voxel_11-5/frame_000080.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000090.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000100.jpg,3
voxel_11-5_w0005,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,3.3505,4.0205,5,10,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000100.jpg|frame_000110.jpg|frame_000120.jpg,100|110|120,3.3505|3.6855|4.0205,data/frame_splits/train/no_fall/voxel_11-5/frame_000100.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000110.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000120.jpg,3
voxel_11-5_w0006,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,4.0205,4.6906,6,12,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000120.jpg|frame_000130.jpg|frame_000140.jpg,120|130|140,4.0205|4.3556|4.6906,data/frame_splits/train/no_fall/voxel_11-5/frame_000120.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000130.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000140.jpg,3
voxel_11-5_w0007,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,4.6906,5.3607,7,14,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000140.jpg|frame_000150.jpg|frame_000160.jpg,140|150|160,4.6906|5.0257|5.3607,data/frame_splits/train/no_fall/voxel_11-5/frame_000140.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000150.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000160.jpg,3
voxel_11-5_w0008,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,5.3607,6.0308,8,16,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000160.jpg|frame_000170.jpg|frame_000180.jpg,160|170|180,5.3607|5.6958|6.0308,data/frame_splits/train/no_fall/voxel_11-5/frame_000160.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000170.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000180.jpg,2
voxel_11-5_w0009,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,6.0308,6.6674,9,18,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000180.jpg|frame_000190.jpg|frame_000199.jpg,180|190|199,6.0308|6.3659|6.6674,data/frame_splits/train/no_fall/voxel_11-5/frame_000180.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000190.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000199.jpg,2
voxel_11-5_w0010,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,6.6674,7.3375,10,20,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000199.jpg|frame_000209.jpg|frame_000219.jpg,199|209|219,6.6674|7.0024|7.3375,data/frame_splits/train/no_fall/voxel_11-5/frame_000199.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000209.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000219.jpg,3
voxel_11-5_w0011,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,7.3375,8.0076,11,22,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000219.jpg|frame_000229.jpg|frame_000239.jpg,219|229|239,7.3375|7.6725|8.0076,data/frame_splits/train/no_fall/voxel_11-5/frame_000219.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000229.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000239.jpg,3
voxel_11-5_w0012,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,8.0076,8.6777,12,24,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000239.jpg|frame_000249.jpg|frame_000259.jpg,239|249|259,8.0076|8.3426|8.6777,data/frame_splits/train/no_fall/voxel_11-5/frame_000239.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000249.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000259.jpg,3
voxel_11-5_w0013,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,8.6777,9.3478,13,26,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000259.jpg|frame_000269.jpg|frame_000279.jpg,259|269|279,8.6777|9.0127|9.3478,data/frame_splits/train/no_fall/voxel_11-5/frame_000259.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000269.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000279.jpg,3
voxel_11-5_w0014,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,9.3478,10.0179,14,28,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000279.jpg|frame_000289.jpg|frame_000299.jpg,279|289|299,9.3478|9.6828|10.0179,data/frame_splits/train/no_fall/voxel_11-5/frame_000279.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000289.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000299.jpg,3
voxel_11-5_w0015,voxel_11-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/11-5.mp4,0.0,10.7215,10.0179,10.6879,15,30,3,data/frame_splits/train/no_fall/voxel_11-5,data/pose_splits/train/no_fall/voxel_11-5.json,frame_000299.jpg|frame_000309.jpg|frame_000319.jpg,299|309|319,10.0179|10.3529|10.6879,data/frame_splits/train/no_fall/voxel_11-5/frame_000299.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000309.jpg|data/frame_splits/train/no_fall/voxel_11-5/frame_000319.jpg,3
voxel_12-3_w0000,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,0.0,0.6671,0,0,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000000.jpg|frame_000005.jpg|frame_000010.jpg,0|5|10,0.0|0.3335|0.6671,data/frame_splits/train/no_fall/voxel_12-3/frame_000000.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000005.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000010.jpg,3
voxel_12-3_w0001,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,0.6671,1.3342,1,2,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000010.jpg|frame_000015.jpg|frame_000020.jpg,10|15|20,0.6671|1.0006|1.3342,data/frame_splits/train/no_fall/voxel_12-3/frame_000010.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000015.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000020.jpg,3
voxel_12-3_w0002,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,1.3342,2.0013,2,4,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000020.jpg|frame_000025.jpg|frame_000030.jpg,20|25|30,1.3342|1.6677|2.0013,data/frame_splits/train/no_fall/voxel_12-3/frame_000020.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000025.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000030.jpg,3
voxel_12-3_w0003,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,2.0013,2.6683,3,6,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000030.jpg|frame_000035.jpg|frame_000040.jpg,30|35|40,2.0013|2.3348|2.6683,data/frame_splits/train/no_fall/voxel_12-3/frame_000030.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000035.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000040.jpg,3
voxel_12-3_w0004,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,2.6683,3.3354,4,8,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000040.jpg|frame_000045.jpg|frame_000050.jpg,40|45|50,2.6683|3.0019|3.3354,data/frame_splits/train/no_fall/voxel_12-3/frame_000040.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000045.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000050.jpg,3
voxel_12-3_w0005,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,3.3354,4.0025,5,10,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000050.jpg|frame_000055.jpg|frame_000060.jpg,50|55|60,3.3354|3.669|4.0025,data/frame_splits/train/no_fall/voxel_12-3/frame_000050.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000055.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000060.jpg,2
voxel_12-3_w0006,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,4.0025,4.6696,6,12,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000060.jpg|frame_000065.jpg|frame_000070.jpg,60|65|70,4.0025|4.3361|4.6696,data/frame_splits/train/no_fall/voxel_12-3/frame_000060.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000065.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000070.jpg,3
voxel_12-3_w0007,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,4.6696,5.3367,7,14,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000070.jpg|frame_000075.jpg|frame_000080.jpg,70|75|80,4.6696|5.0031|5.3367,data/frame_splits/train/no_fall/voxel_12-3/frame_000070.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000075.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000080.jpg,3
voxel_12-3_w0008,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,5.3367,6.0038,8,16,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000080.jpg|frame_000085.jpg|frame_000090.jpg,80|85|90,5.3367|5.6702|6.0038,data/frame_splits/train/no_fall/voxel_12-3/frame_000080.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000085.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000090.jpg,2
voxel_12-3_w0009,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,6.0038,6.6708,9,18,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000090.jpg|frame_000095.jpg|frame_000100.jpg,90|95|100,6.0038|6.3373|6.6708,data/frame_splits/train/no_fall/voxel_12-3/frame_000090.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000095.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000100.jpg,2
voxel_12-3_w0010,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,6.6708,7.3379,10,20,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000100.jpg|frame_000105.jpg|frame_000110.jpg,100|105|110,6.6708|7.0044|7.3379,data/frame_splits/train/no_fall/voxel_12-3/frame_000100.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000105.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000110.jpg,3
voxel_12-3_w0011,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,7.3379,8.005,11,22,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000110.jpg|frame_000115.jpg|frame_000120.jpg,110|115|120,7.3379|7.6715|8.005,data/frame_splits/train/no_fall/voxel_12-3/frame_000110.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000115.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000120.jpg,2
voxel_12-3_w0012,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,8.005,8.6721,12,24,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000120.jpg|frame_000125.jpg|frame_000130.jpg,120|125|130,8.005|8.3386|8.6721,data/frame_splits/train/no_fall/voxel_12-3/frame_000120.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000125.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000130.jpg,3
voxel_12-3_w0013,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,8.6721,9.3392,13,26,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000130.jpg|frame_000135.jpg|frame_000140.jpg,130|135|140,8.6721|9.0056|9.3392,data/frame_splits/train/no_fall/voxel_12-3/frame_000130.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000135.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000140.jpg,2
voxel_12-3_w0014,voxel_12-3,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-3.mp4,0.0,10.6733,9.3392,10.0063,14,28,3,data/frame_splits/train/no_fall/voxel_12-3,data/pose_splits/train/no_fall/voxel_12-3.json,frame_000140.jpg|frame_000145.jpg|frame_000150.jpg,140|145|150,9.3392|9.6727|10.0063,data/frame_splits/train/no_fall/voxel_12-3/frame_000140.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000145.jpg|data/frame_splits/train/no_fall/voxel_12-3/frame_000150.jpg,1
voxel_12-5_w0000,voxel_12-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-5.mp4,0.0,8.6093,0.0,0.67,0,0,3,data/frame_splits/train/no_fall/voxel_12-5,data/pose_splits/train/no_fall/voxel_12-5.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.335|0.67,data/frame_splits/train/no_fall/voxel_12-5/frame_000000.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000010.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000020.jpg,3
voxel_12-5_w0001,voxel_12-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-5.mp4,0.0,8.6093,0.67,1.34,1,2,3,data/frame_splits/train/no_fall/voxel_12-5,data/pose_splits/train/no_fall/voxel_12-5.json,frame_000020.jpg|frame_000030.jpg|frame_000040.jpg,20|30|40,0.67|1.005|1.34,data/frame_splits/train/no_fall/voxel_12-5/frame_000020.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000030.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000040.jpg,3
voxel_12-5_w0002,voxel_12-5,train,no_fall,0,data/voxel_huggingface_data/No Fall/12-5.mp4,0.0,8.6093,1.34,2.01,2,4,3,data/frame_splits/train/no_fall/voxel_12-5,data/pose_splits/train/no_fall/voxel_12-5.json,frame_000040.jpg|frame_000050.jpg|frame_000060.jpg,40|50|60,1.34|1.675|2.01,data/frame_splits/train/no_fall/voxel_12-5/frame_000040.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000050.jpg|data/frame_splits/train/no_fall/voxel_12-5/frame_000060.jpg,3
