window_id,video_id,split,label,target,source_video_path,video_start_time_seconds,video_end_time_seconds,window_start_time_seconds,window_end_time_seconds,window_index,window_size,pose_json,pose_frame_count,frame_paths,frame_timestamps_seconds
voxel_08-7_w0005,voxel_08-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/08-7.mp4,0.0,6.2894,3.3633,4.0024,5,3,data/processed/window_poses_readable/train/label_no_fall/voxel_08-7__video_0p000s_to_6p289s/window_0005__time_3p363s_to_4p002s__frames_000100_to_000119.json,3,data/processed/frames/train/no_fall/voxel_08-7/frame_000100.jpg|data/processed/frames/train/no_fall/voxel_08-7/frame_000110.jpg|data/processed/frames/train/no_fall/voxel_08-7/frame_000119.jpg,3.3633|3.6997|4.0024
voxel_08-7_w0006,voxel_08-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/08-7.mp4,0.0,6.2894,4.0024,4.675,6,3,data/processed/window_poses_readable/train/label_no_fall/voxel_08-7__video_0p000s_to_6p289s/window_0006__time_4p002s_to_4p675s__frames_000119_to_000139.json,3,data/processed/frames/train/no_fall/voxel_08-7/frame_000119.jpg|data/processed/frames/train/no_fall/voxel_08-7/frame_000129.jpg|data/processed/frames/train/no_fall/voxel_08-7/frame_000139.jpg,4.0024|4.3387|4.675
voxel_08-7_w0007,voxel_08-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/08-7.mp4,0.0,6.2894,4.675,5.3477,7,3,data/processed/window_poses_readable/train/label_no_fall/voxel_08-7__video_0p000s_to_6p289s/window_0007__time_4p675s_to_5p348s__frames_000139_to_000159.json,3,data/processed/frames/train/no_fall/voxel_08-7/frame_000139.jpg|data/processed/frames/train/no_fall/voxel_08-7/frame_000149.jpg|data/processed/frames/train/no_fall/voxel_08-7/frame_000159.jpg,4.675|5.0114|5.3477
voxel_08-7_w0008,voxel_08-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/08-7.mp4,0.0,6.2894,5.3477,6.0204,8,3,data/processed/window_poses_readable/train/label_no_fall/voxel_08-7__video_0p000s_to_6p289s/window_0008__time_5p348s_to_6p020s__frames_000159_to_000179.json,3,data/processed/frames/train/no_fall/voxel_08-7/frame_000159.jpg|data/processed/frames/train/no_fall/voxel_08-7/frame_000169.jpg|data/processed/frames/train/no_fall/voxel_08-7/frame_000179.jpg,5.3477|5.684|6.0204
voxel_09-5_w0000,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,0.0,0.6701,0,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0000__time_0p000s_to_0p670s__frames_000000_to_000020.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000000.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000010.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000020.jpg,0.0|0.3351|0.6701
voxel_09-5_w0001,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,0.6701,1.3403,1,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0001__time_0p670s_to_1p340s__frames_000020_to_000040.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000020.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000030.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000040.jpg,0.6701|1.0052|1.3403
voxel_09-5_w0002,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,1.3403,2.0104,2,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0002__time_1p340s_to_2p010s__frames_000040_to_000060.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000040.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000050.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000060.jpg,1.3403|1.6753|2.0104
voxel_09-5_w0003,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,2.0104,2.6805,3,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0003__time_2p010s_to_2p680s__frames_000060_to_000080.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000060.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000070.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000080.jpg,2.0104|2.3455|2.6805
voxel_09-5_w0004,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,2.6805,3.3507,4,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0004__time_2p680s_to_3p351s__frames_000080_to_000100.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000080.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000090.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000100.jpg,2.6805|3.0156|3.3507
voxel_09-5_w0005,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,3.3507,4.0208,5,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0005__time_3p351s_to_4p021s__frames_000100_to_000120.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000100.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000110.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000120.jpg,3.3507|3.6857|4.0208
voxel_09-5_w0006,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,4.0208,4.691,6,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0006__time_4p021s_to_4p691s__frames_000120_to_000140.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000120.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000130.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000140.jpg,4.0208|4.3559|4.691
voxel_09-5_w0007,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,4.691,5.3611,7,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0007__time_4p691s_to_5p361s__frames_000140_to_000160.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000140.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000150.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000160.jpg,4.691|5.026|5.3611
voxel_09-5_w0008,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,5.3611,6.0312,8,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0008__time_5p361s_to_6p031s__frames_000160_to_000180.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000160.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000170.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000180.jpg,5.3611|5.6962|6.0312
voxel_09-5_w0009,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,6.0312,6.6679,9,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0009__time_6p031s_to_6p668s__frames_000180_to_000199.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000180.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000190.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000199.jpg,6.0312|6.3663|6.6679
voxel_09-5_w0010,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,6.6679,7.338,10,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0010__time_6p668s_to_7p338s__frames_000199_to_000219.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000199.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000209.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000219.jpg,6.6679|7.0029|7.338
voxel_09-5_w0011,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,7.338,8.0081,11,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0011__time_7p338s_to_8p008s__frames_000219_to_000239.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000219.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000229.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000239.jpg,7.338|7.6731|8.0081
voxel_09-5_w0012,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,8.0081,8.6783,12,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0012__time_8p008s_to_8p678s__frames_000239_to_000259.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000239.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000249.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000259.jpg,8.0081|8.3432|8.6783
voxel_09-5_w0013,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,8.6783,9.3484,13,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0013__time_8p678s_to_9p348s__frames_000259_to_000279.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000259.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000269.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000279.jpg,8.6783|9.0133|9.3484
voxel_09-5_w0014,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,9.3484,10.0185,14,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0014__time_9p348s_to_10p018s__frames_000279_to_000299.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000279.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000289.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000299.jpg,9.3484|9.6835|10.0185
voxel_09-5_w0015,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,10.0185,10.6887,15,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0015__time_10p018s_to_10p689s__frames_000299_to_000319.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000299.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000309.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000319.jpg,10.0185|10.3536|10.6887
voxel_09-5_w0016,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,10.6887,11.3588,16,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0016__time_10p689s_to_11p359s__frames_000319_to_000339.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000319.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000329.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000339.jpg,10.6887|11.0237|11.3588
voxel_09-5_w0017,voxel_09-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/09-5.mp4,0.0,12.1295,11.3588,12.0289,17,3,data/processed/window_poses_readable/train/label_no_fall/voxel_09-5__video_0p000s_to_12p130s/window_0017__time_11p359s_to_12p029s__frames_000339_to_000359.json,3,data/processed/frames/train/no_fall/voxel_09-5/frame_000339.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000349.jpg|data/processed/frames/train/no_fall/voxel_09-5/frame_000359.jpg,11.3588|11.6939|12.0289
voxel_10_w0000,voxel_10,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10.mp4,0.0,7.568,0.0,0.6697,0,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10__video_0p000s_to_7p568s/window_0000__time_0p000s_to_0p670s__frames_000000_to_000020.json,3,data/processed/frames/train/no_fall/voxel_10/frame_000000.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000010.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000020.jpg,0.0|0.3349|0.6697
voxel_10_w0001,voxel_10,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10.mp4,0.0,7.568,0.6697,1.3395,1,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10__video_0p000s_to_7p568s/window_0001__time_0p670s_to_1p339s__frames_000020_to_000040.json,3,data/processed/frames/train/no_fall/voxel_10/frame_000020.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000030.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000040.jpg,0.6697|1.0046|1.3395
voxel_10_w0002,voxel_10,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10.mp4,0.0,7.568,1.3395,2.0092,2,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10__video_0p000s_to_7p568s/window_0002__time_1p339s_to_2p009s__frames_000040_to_000060.json,3,data/processed/frames/train/no_fall/voxel_10/frame_000040.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000050.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000060.jpg,1.3395|1.6743|2.0092
voxel_10_w0003,voxel_10,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10.mp4,0.0,7.568,2.0092,2.679,3,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10__video_0p000s_to_7p568s/window_0003__time_2p009s_to_2p679s__frames_000060_to_000080.json,3,data/processed/frames/train/no_fall/voxel_10/frame_000060.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000070.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000080.jpg,2.0092|2.3441|2.679
voxel_10_w0004,voxel_10,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10.mp4,0.0,7.568,2.679,3.3487,4,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10__video_0p000s_to_7p568s/window_0004__time_2p679s_to_3p349s__frames_000080_to_000100.json,3,data/processed/frames/train/no_fall/voxel_10/frame_000080.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000090.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000100.jpg,2.679|3.0138|3.3487
voxel_10_w0005,voxel_10,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10.mp4,0.0,7.568,3.3487,4.0184,5,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10__video_0p000s_to_7p568s/window_0005__time_3p349s_to_4p018s__frames_000100_to_000120.json,3,data/processed/frames/train/no_fall/voxel_10/frame_000100.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000110.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000120.jpg,3.3487|3.6836|4.0184
voxel_10_w0006,voxel_10,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10.mp4,0.0,7.568,4.0184,4.6882,6,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10__video_0p000s_to_7p568s/window_0006__time_4p018s_to_4p688s__frames_000120_to_000140.json,3,data/processed/frames/train/no_fall/voxel_10/frame_000120.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000130.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000140.jpg,4.0184|4.3533|4.6882
voxel_10_w0007,voxel_10,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10.mp4,0.0,7.568,4.6882,5.3579,7,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10__video_0p000s_to_7p568s/window_0007__time_4p688s_to_5p358s__frames_000140_to_000160.json,3,data/processed/frames/train/no_fall/voxel_10/frame_000140.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000150.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000160.jpg,4.6882|5.023|5.3579
voxel_10_w0008,voxel_10,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10.mp4,0.0,7.568,5.3579,6.0276,8,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10__video_0p000s_to_7p568s/window_0008__time_5p358s_to_6p028s__frames_000160_to_000180.json,3,data/processed/frames/train/no_fall/voxel_10/frame_000160.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000170.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000180.jpg,5.3579|5.6928|6.0276
voxel_10_w0009,voxel_10,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10.mp4,0.0,7.568,6.0276,6.6974,9,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10__video_0p000s_to_7p568s/window_0009__time_6p028s_to_6p697s__frames_000180_to_000200.json,3,data/processed/frames/train/no_fall/voxel_10/frame_000180.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000190.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000200.jpg,6.0276|6.3625|6.6974
voxel_10_w0010,voxel_10,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10.mp4,0.0,7.568,6.6974,7.3336,10,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10__video_0p000s_to_7p568s/window_0010__time_6p697s_to_7p334s__frames_000200_to_000219.json,3,data/processed/frames/train/no_fall/voxel_10/frame_000200.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000210.jpg|data/processed/frames/train/no_fall/voxel_10/frame_000219.jpg,6.6974|7.0323|7.3336
voxel_10-3_w0000,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,0.0,0.6703,0,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0000__time_0p000s_to_0p670s__frames_000000_to_000020.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000000.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000010.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000020.jpg,0.0|0.3351|0.6703
voxel_10-3_w0001,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,0.6703,1.3405,1,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0001__time_0p670s_to_1p341s__frames_000020_to_000040.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000020.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000030.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000040.jpg,0.6703|1.0054|1.3405
voxel_10-3_w0002,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,1.3405,2.0108,2,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0002__time_1p341s_to_2p011s__frames_000040_to_000060.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000040.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000050.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000060.jpg,1.3405|1.6757|2.0108
voxel_10-3_w0003,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,2.0108,2.6811,3,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0003__time_2p011s_to_2p681s__frames_000060_to_000080.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000060.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000070.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000080.jpg,2.0108|2.346|2.6811
voxel_10-3_w0004,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,2.6811,3.3514,4,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0004__time_2p681s_to_3p351s__frames_000080_to_000100.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000080.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000090.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000100.jpg,2.6811|3.0162|3.3514
voxel_10-3_w0005,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,3.3514,4.0216,5,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0005__time_3p351s_to_4p022s__frames_000100_to_000120.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000100.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000110.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000120.jpg,3.3514|3.6865|4.0216
voxel_10-3_w0006,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,4.0216,4.6919,6,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0006__time_4p022s_to_4p692s__frames_000120_to_000140.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000120.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000130.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000140.jpg,4.0216|4.3568|4.6919
voxel_10-3_w0007,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,4.6919,5.3622,7,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0007__time_4p692s_to_5p362s__frames_000140_to_000160.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000140.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000150.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000160.jpg,4.6919|5.027|5.3622
voxel_10-3_w0008,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,5.3622,6.0325,8,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0008__time_5p362s_to_6p032s__frames_000160_to_000180.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000160.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000170.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000180.jpg,5.3622|5.6973|6.0325
voxel_10-3_w0009,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,6.0325,6.6692,9,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0009__time_6p032s_to_6p669s__frames_000180_to_000199.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000180.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000189.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000199.jpg,6.0325|6.3341|6.6692
voxel_10-3_w0010,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,6.6692,7.3395,10,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0010__time_6p669s_to_7p340s__frames_000199_to_000219.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000199.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000209.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000219.jpg,6.6692|7.0044|7.3395
voxel_10-3_w0011,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,7.3395,8.0098,11,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0011__time_7p340s_to_8p010s__frames_000219_to_000239.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000219.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000229.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000239.jpg,7.3395|7.6746|8.0098
voxel_10-3_w0012,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,8.0098,8.68,12,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0012__time_8p010s_to_8p680s__frames_000239_to_000259.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000239.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000249.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000259.jpg,8.0098|8.3449|8.68
voxel_10-3_w0013,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,8.68,9.3503,13,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0013__time_8p680s_to_9p350s__frames_000259_to_000279.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000259.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000269.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000279.jpg,8.68|9.0152|9.3503
voxel_10-3_w0014,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,9.3503,10.0206,14,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0014__time_9p350s_to_10p021s__frames_000279_to_000299.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000279.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000289.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000299.jpg,9.3503|9.6854|10.0206
voxel_10-3_w0015,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,10.0206,10.6909,15,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0015__time_10p021s_to_10p691s__frames_000299_to_000319.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000299.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000309.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000319.jpg,10.0206|10.3557|10.6909
voxel_10-3_w0016,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,10.6909,11.3611,16,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0016__time_10p691s_to_11p361s__frames_000319_to_000339.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000319.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000329.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000339.jpg,10.6909|11.026|11.3611
voxel_10-3_w0017,voxel_10-3,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/10-3.mp4,0.0,12.4336,11.3611,12.0314,17,3,data/processed/window_poses_readable/train/label_no_fall/voxel_10-3__video_0p000s_to_12p434s/window_0017__time_11p361s_to_12p031s__frames_000339_to_000359.json,3,data/processed/frames/train/no_fall/voxel_10-3/frame_000339.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000349.jpg|data/processed/frames/train/no_fall/voxel_10-3/frame_000359.jpg,11.3611|11.6963|12.0314
